SKILL,icon,type,isCombatSkill,,,,,,,,,,,
117,Crystal legs,,Crystal,5000,72,https://oldschool.runescape.wiki/images/8/8d/Crystal_legs.png?4c21e,100 Crystal shard;2 Crystal armour seed,1 Crystal legs,Tirannwn,,,,1,
118,Red d'hide vamb,,Armour,78,73,https://oldschool.runescape.wiki/images/f/f9/Red_d%27hide_vambraces.png?a971f,1 Red dragon leather;1 Thread,1 Red d'hide vamb,All,,,,1,
119,Dragonstone bracelet,,Jewelry,110,74,https://oldschool.runescape.wiki/images/4/44/Dragonstone_bracelet.png?abcb8,1 Dragonstone;1 Gold bar,1 Dragonstone bracelet,All,,,,1,
120,Crystal body,,Crystal,7500,74,https://oldschool.runescape.wiki/images/3/3e/Crystal_body.png?4c21e,150 Crystal shard;3 Crystal armour seed,1 Crystal body,Tirannwn,,,,1,
121,Slayer ring,,Jewelry,15,75,https://oldschool.runescape.wiki/images/9/90/Slayer_ring.png?04ad0,1 Enchanted gem;1 Gold bar,1 Slayer ring,All,,,,1,
122,Magic bird house,,Birdhouses,50,75,https://oldschool.runescape.wiki/images/6/62/Magic_bird_house.png?a10e2,1 Clockwork;1 Magic logs,1 Magic bird house,All,,,,1,
123,Red d'hide chaps,,Armour,156,75,https://oldschool.runescape.wiki/images/a/aa/Red_d%27hide_chaps.png?a971f,2 Red dragon leather;1 Thread,1 Red d'hide chaps,All,,,,1,
124,Red d'hide shield,,Armour,156,76,https://oldschool.runescape.wiki/images/f/ff/Red_d%27hide_shield.png?efda1,2 Red dragon leather;1 Magic shield;15 Adamant nails,1 Red d'hide shield,All,,,,1,
125,Crystal tool,,Crystal,6000,76,https://oldschool.runescape.wiki/images/9/9d/Crystal_axe.png?41819,120 Crystal shard;1 Crystal tool seed;1 Dragon axe,1 Crystal tool,Tirannwn,,,,1,
128,Red d'hide body,,Armour,234,77,https://oldschool.runescape.wiki/images/2/27/Red_d%27hide_body.png?a971f,3 Red dragon leather;1 Thread,1 Red d'hide body,All,,,,1,
129,Crystal weapon,,Crystal,2000,78,https://oldschool.runescape.wiki/images/b/bf/Crystal_halberd.png?ac4a4,40 Crystal shard;1 Crystal weapon seed,1 Crystal weapon,Tirannwn,,,,1,
130,Black d'hide vamb,,Armour,86,79,https://oldschool.runescape.wiki/images/1/1b/Black_d%27hide_vambraces.png?0b774,1 Black dragon leather;1 Thread,1 Black d'hide vamb,All,,,,1,
131,Black d'hide chaps,,Armour,172,82,https://oldschool.runescape.wiki/images/2/24/Black_d%27hide_chaps.png?a5afd,2 Black dragon leather;1 Thread,1 Black d'hide chaps,All,,,,1,
132,Dragonstone amulet (u),,Jewelry,150,80,https://oldschool.runescape.wiki/images/1/18/Dragonstone_amulet_%28u%29.png?80220,1 Dragonstone;1 Gold bar,1 Dragonstone amulet (u),All,,,,1,
133,Enhanced crystal key,,Crystal,500,80,https://oldschool.runescape.wiki/images/e/e2/Enhanced_crystal_key.png?dec88,10 Crystal shard;1 Crystal key,1 Enhanced crystal key,Tirannwn,,,,1,
134,Eternal teleport crystal,,Crystal,5000,80,https://oldschool.runescape.wiki/images/0/01/Eternal_teleport_crystal.png?dec88,100 Crystal shard;1 Enhanced crystal teleport seed,1 Eternal teleport crystal,Tirannwn,,,,1,
135,Onyx necklace,,Jewelry,120,82,https://oldschool.runescape.wiki/images/5/51/Onyx_necklace.png?71b9f,1 Onyx;1 Gold bar,1 Onyx necklace,Asgarnia; Karamja; Tirannwn; Kandarin,,,,1,
136,Black d'hide shield,,Armour,172,83,https://oldschool.runescape.wiki/images/0/04/Black_d%27hide_shield.png?42033,2 Black dragon leather;1 Redwood shield;15 Rune nails,1 Black d'hide shield,All,,,,1,
137,Onyx bracelet,,Jewelry,125,84,https://oldschool.runescape.wiki/images/9/90/Onyx_bracelet.png?278f2,1 Onyx;1 Gold bar,1 Onyx bracelet,Asgarnia; Karamja; Tirannwn; Kandarin,,,,1,
138,Black d'hide body,,Armour,258,84,https://oldschool.runescape.wiki/images/4/4d/Black_d%27hide_body.png?c167f,3 Black dragon leather;1 Thread,1 Black d'hide body,All,,,,1,
139,Empty light orb,,Glassblowing,70,87,https://oldschool.runescape.wiki/images/1/14/Empty_light_orb.png?3c6a4,1 Molten glass,1 Empty light orb,All,,,,1,
158,Empty light orb,From scratch,Glassblowing,90,87,https://oldschool.runescape.wiki/images/1/14/Empty_light_orb.png?3c6a4,1 Soda ash;1 Bucket of sand,1 Empty light orb,All,,,,2,
175,Empty light orb,From scratch; superglass make,Glassblowing,1040,87,https://oldschool.runescape.wiki/images/1/14/Empty_light_orb.png?3c6a4,13 Bucket of sand;13 Seaweed;2 Astral rune;6 Fire rune;10 Air rune,17 Empty light orb,Fremennik,,,,18,Assumes 13 sand and 13 seaweed per inventory
176,Empty light orb,From scratch; superglass make with giant seaweed,Glassblowing,1440,87,https://oldschool.runescape.wiki/images/1/14/Empty_light_orb.png?3c6a4,18 Bucket of sand;3 Giant seaweed;2 Astral rune;6 Fire rune;10 Air rune,28 Empty light orb,Fremennik,,,,29,Assumes 18 sand and 3 giant seaweed per inventory
140,Light orb,,Other,104,87,https://oldschool.runescape.wiki/images/1/17/Light_orb.png?739e4,1 Empty light orb;1 Cave goblin wire,1 Light orb,Misthalin,,,,1,
141,Zenyte ring,,Jewelry,150,89,https://oldschool.runescape.wiki/images/b/b9/Zenyte_ring.png?a930b,1 Zenyte;1 Gold bar,1 Zenyte ring,Kandarin,,,,1,
142,Zenyte,,Jewelry,200,89,https://oldschool.runescape.wiki/images/4/45/Zenyte.png?3be69,1 Uncut zenyte,1 Zenyte,Kandarin,,,,1,
143,Redwood bird house,,Birdhouses,55,90,https://oldschool.runescape.wiki/images/c/c6/Redwood_bird_house.png?b3dff,1 Clockwork;1 Redwood logs,1 Redwood bird house,All,,,,1,
144,Onyx amulet (u),,Jewelry,165,90,https://oldschool.runescape.wiki/images/c/c8/Onyx_amulet_%28u%29.png?ebbba,1 Onyx;1 Gold bar,1 Onyx amulet (u),Asgarnia; Karamja; Tirannwn; Kandarin,,,,1,
145,Zenyte necklace,,Jewelry,165,92,https://oldschool.runescape.wiki/images/0/0f/Zenyte_necklace.png?c5b4d,1 Zenyte;1 Gold bar,1 Zenyte necklace,Kandarin,,,,1,
146,Zenyte bracelet,,Jewelry,180,95,https://oldschool.runescape.wiki/images/e/e7/Zenyte_bracelet.png?d8073,1 Zenyte;1 Gold bar,1 Zenyte bracelet,Kandarin,,,,1,
147,Zenyte amulet (u),,Jewelry,200,98,https://oldschool.runescape.wiki/images/e/ec/Zenyte_amulet_%28u%29.png?3f869,1 Zenyte;1 Gold bar,1 Zenyte amulet (u),Kandarin,,,,1,
